File Name,Code Snippet
s919254403.java,"import java.util.*;
public class Main{
	public static void main(String args[]){
		ArrayList[] a;
		a=new ArrayList[10];
		a[1]=new ArrayList<Integer>();
		a[1].add(3);
		for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++){
				System.out.printf(""%dx%d=%d\n"",i,j,i*j);
			}
		}
		
	}
}"
s919813616.java,"class Main {
    public static void Main(String[] args) {
        for(int a=0;a<9;){
		a=a+1;
            for(int b=1;b<=9;){
                System.out.println(a+""×""+b+""=""+a*b);
		b=b+1;
            }
        }
    }
}"
s919945668.java,"public class Main {

	/**
	 * @param args
	 */
	public static void main(String[] args) {
		// TODO 自動生成されたメソッド・スタブ
		for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++){
				System.out.println(i + ""x"" + j + ""="" + i*j);
			}
		}
	}
}"
s920510373.java,"public class Main {

	public static void main(String[] args) {
		for(int i = 1 ; i <= 9 ;i++){
			for(int j = 1 ; j <= 9 ; j++){
				System.out.println(i+""x""+j+""=""+i*j);
			}
		}
	}

}"
s920635687.java,"public class Main{
  public static void main(String[] args){
    int ans = 0;
    for(int i=1;i < 10;i++){
      for(int j=1;j < 10;j++){
        System.out.println(i+""x""+j+""=""+(i*j));
      }
    }
  }
}
"
s920717980.java,"class Main {

	public static void main(String[] args) {
		for(int i=1; i<10; i++){
			for(int j=1;j<10;j++){
				System.out.println(i+""x""+j+""=""+(i*j));
			}
		}

	}

}"
s920969890.java,"public class AcmEX1 {
	public static void main(String[] args){
		for (int i=1; i<=9; i++)
			for(int j=i; j<=9; j++)
				System.out.println(i+""x""+j+""=""+i*j);
	}
}"
s921432572.java,"public class Q0000 {
	public static void main(String[] a){
		for(int i = 1; i < 10; i++) {
			for(int j = 1; j < 10; j++) {
				System.out.println(i + ""x"" + j + ""="" + i*j );
			}
		}
	}
}"
s921754636.java,"class Main{
    public static void main(String[] a){
	int x = 0;
		int y = 0;
		int z = 0;
		
		for (x = 1; x <= 10; x++){
			for (y = 1; y <= 10; y++){
				z= x*y;
				System.out.println(x + ""x"" + y + ""="" + z);
			}
		}
    }
}"
s922125691.java,"/* package whatever; // don't place package name! */

import java.util.*;
import java.lang.*;
import java.io.*;

/* Name of the class has to be ""Main"" only if the class is public. */
class Ideone
{
	public static void main (String[] args) throws java.lang.Exception
	{
		// your code goes here
		int i, j;
		
		for(i=1;i<10;i++){
			for(j=1;j<10;j++){
				System.out.println(i + ""x"" + j + ""="" + (i*j));
			}
		}
	}
}"
s922175833.java,"class qq{
		public static void main(String argv[]) {
				for(int i = 1;i<10;i++){
						int j = 1;
						while(j<10) {
								int k = i * j;
								System.out.println(i + ""x"" +j+"" = ""+ k);
								j+=1;
						}
				}
		}
}"
s923195837.java,"class Main{
  public static void main(String[] a){
      int i,j;
 
      for ( i = 1; i<=9 ; i++) {
          for ( j = 1; j<=9 ; j++) {
              System.out.println(i+""x""+j+""=""+i*j);
      }
    }
  }
}"
s923359752.java,"import java.util.*;

class Main{
 public static void main(String[] a){
  for(int i=1; i<10; i++){
   for(int j=1; j<10; j++){
    System.out.println(i + ""*"" + j +  ""="" + (i*j));
   }
  }
 }
}"
s923512588.java,"class Main{
    public static void main(String[] a){
for(int i=1;i<=9;i++){
for(int j=1;j<=9;j++){
System.out.println(i+""x""+j+""=""i*j);
}}

    }
}"
s924154256.java,"public class Main {
	public static void main(String[] a){
		
		for(int i = 1;i <=9;i++ ){
			for(int l = 1;l<=9;l++){
				System.out.println(i+""×""+l+ ""=""+i*l);
			}
		}

    }

}"
s927945155.java,"import java.io.IOException;
import java.io.OutputStream;

public class Main{
	public static void main(String[] args)throws IOException{
		Print p = new Print();
		
		for(int i = 1; i <= 9; i++){
			for(int j = 1; j <= 9; j++){
				p.print((i + ""x"" + j + ""="" + (i * j) + ""\n"").getBytes());
			}
		}
		p.close();
	}
}

class Print{
	private final OutputStream op = System.out;
	
	public void print(byte buffer[])throws IOException{
		op.write(buffer);
		op.flush();
	}
	public void close()throws IOException{
		op.close();
	}
}"
s928276831.java,"class Main{
    public static void main(String[] args){
		int a,b;
		
		for(a = 1; a <= 9 ; a++){
			for (b = 1; b <= 9 ; b++ )	{
				System.out.println(a+""x""+b+""=""+a*b);
		}
	}
}
}"
s928629956.java,"public class Main {
 
    public static void main(String[] args) {
        for(int i=1;i<10;i++){
            for(int j=1;j<10;j++){
                System.out.println(i+""x""+j+""=""+(i*j));
            }
        }
 
    }
 
}
"
s928766316.java,"public class Multiplation {
	public static void main(String[] args) {
		for (int i = 1; i <= 9; i++) {
			for (int j = 1; j <= 9; j++) {
				System.out.println(i + ""×"" + j + ""="" + i * j);
			}
		}
	}
}"
s928804439.java,"
class Main{
    public static void main(String[] a){
    	int b=1;
    	int c=1;
    	do{
    		if(c<10){
    		System.out.println(b+""x""+c+""=""+b*c);
    			c++;
    		}
    		else if(c>9){
    			b++;
    			c=1;
    		}
    	}while(b<10);

    }
}"
s931324755.java,"
public class Main {
	
	public static void main(String[] args) {
		for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++){
				System.out.println(i + ""x"" + j + ""="" + i*j);
			}
		}
	}
}"
s931597290.java,"class Main{
    public static void main(String[] a){

	for (int i = 1; i < 10; i++) {
	    for (int j = 1; j < 10; i++) {
	        System.out.println(i + ""X"" + j + ""="" + i*j);
	    }
	}
    }
}

"
s931817989.java,"public class Main {

	public static void main(String[] args) {
		for(int i=1;i<=9;i++)
		{
			for(int j=1;j<=9;j++)
			{
				System.out.println(i+""x""+j+""=""+i*j);
			}
		}
	}
}"
s932727037.java,"package sample;

public class Aizu {

	public static void main(String[] args) {
		// TODO ?????????????????????????????????????????????
		for (int i = 1; i<10 ;i++){
			for(int j = 1;j < 10 ;j++){
				
				System.out.println(i + ""??"" + j + ""="" + (i*j) );
				
			}
		}		
	}

}"
s932813752.java,"import java.util.*;

class Main { 
    public static void main(String[] args) {
         for(int i = 1; i<10; i++) {
              for (int j = 1; j<10; j++) {
                 int n = i*j;
                 System.out.println(i+""X""+j+""=""+n);
              }
         }
    }
}
    "
s933973268.java,"class Main{
    public static void main(String[] a){

for(int i=1;i<10;i++) {
			for(int j=1;j<10;j++) {
				System.out.println(i+""x""+j+""=""+(i*j));
			}
		}

    }
}

"
s934052711.java,"public class Main {

    /**
     * ????????????????????????
     * @param args
     */
    public static void main(String[] args) {
        for(int i = 1; i < 10; i++) {
            for(int j = 1; j < 10; j++) {
                System.out.println(i + ""x"" + j + ""="" + i*j);
            }
        }
    }

}"
s934498465.java,"public class Main{

public static void main(String args[]){
for(int i=1; i<=9; i++){
System.out.println(i+""x""+i+""=""+(i*i));
}
}

}"
s934556327.java,"import java.util.stream.*;
class Main {
  public static void main(String[] args) {
    IntStream.rangeClosed(1, 9).forEach(i -> IntStream.rangeClosed(1, 9).forEach(j -> System.out.println(i + ""x"" + j + ""="" + i * j)));
  }
}"
s934926370.java,"class Main{
    public static void main(String[] a){
        for (int i = 1; i < 10; i++)
        {
            for (int j = 1; j < 10; j++)
            {
                System.out.println(i + ""x"" + j + ""="" + (i * j));
            }
        }
    }
}
"
s936021681.java,"  class Main{
    public static void main(String[] a){
      int x = 1;
      int y = 1;
      String result;

      while(true){
        result = x * y;
        
      System.out.println(x + ""x"" + y "" = "" + result);
      if(result == 81){
        break;
      }
      if(x < 10){
        x++;
      }else{
        y++;
      }
      }

    }
}"
s936120961.java,"        public static void main(String[] args) {
		for(int i=1;i<10;i++){
			System.out.println(i+"" x ""+i+"" = ""+(i*i));
		}
	}"
s936744661.java,"public class Helloworld {
		public static void main(String[] args){
			for(int i=1; i<10; i++){
				for(int j=1; j<10; j++){
					System.out.println(i +""x"" +j +""="" +i*j);
				}
					
			}
		}
}"
s936846039.java,"public class Main{
public static void main(String[] args){
for(int i = 1; i <= 9; i++){
for(int j = 1; j <= 9; j++){
System.out.println(i+""x""j+""=""+(i*j));
}
}
}
}"
s937291019.java,"class Main{
    public static void main(String[] a){
         for(int i=0;i<9;i++){
             for(int j=0;j<9;j++)
                 System.out.printf(""%dx%d=%d\n"",i+1,j+1,(i+1)*(j+1));
         }
    }
}"
s938830435.java,"import java.util.*;

public class Main{
	private static final Scanner scan = new Scanner(System.in);

	public static void main(String[] args){
		for(int i = 1; i <= 9; i++){
			for(int j = 1; j <= 9; j++){
				System.out.printf(""%dx%d=%d\n"", i, j, i * j);
			}
		}
	}
}"
s938921159.java,"public class v0000 {

	/**
	 * @param args
	 */
	public static void main(String[] args) {
		for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				System.out.println(i+""x""+j+""=""+i*j);
			}
		}

	}

}"
s939067192.java,"class Main {
	public static void main(String[] a) throws Exception {
		for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				System.out.println(String.format(""%d??%d=%d"", i, j, i * j));
			}
		}
	}
}"
s939513522.java,"class Main{
public static void main(String[] a){
 for(int i=1; i<=9; i++ ) {
	 for( int n=1; n<=9; n++ ){

		 System.out.println(i + ""x""+ n + ""="" + i*n );
		 }
 }
   }
}"
s939653424.java,"public class QQ{
        public static void main(String[] args) {
		for(int i=1;i<10;i++){
			System.out.println(i+"" x ""+i+"" = ""+(i*i));
		}
	}


}"
s939895088.java,"class Main{
    public static void main(String[] a){

       for(int i = 1; i <= 9; i++){
          for(int j = 1; j <= 9; j++){
             System.out.plintln(i+""x""+j""=""+i*j);

          }
       }
    }
}"
s940118997.java,"
class Main{
    public static void main(String[] a){
        for (int i = 1; i < 10; i++) {
	    	for(int j = 1; j < 10; j++) {
	    		
	    		int ans = i * j;
	    		System.out.println(i + ""x"" + j + ""=""+ ans);
	    	}
	    }
    }
}
"
s940346050.java,"class Main {
  public static void main(String[] args) {
    int res = 0;
    for (int num1 = 1; num1 <= 9; num1++) {
      for (int num2 = 1; num2 <= 9; num2++) {
        res = num1 * num2;
        System.out.println(num1 + ""x"" + num2 +  ""="" + res);
      }    
    }
  }
}"
s940353026.java,"public class Main {
  public static void main(String [] args) {
    for (int i = 1; i < 10; i++) {
      for (int j = 1; j < 10; j++) {
        int y = i * j;
        System.out print(i);
        System.out.print(""x"");
        System.out.print(j);
        System.out.print(""="");
        System.out.print(y);
        Syestem.out.println("""");
      }
    }
  }
}  "
s940607992.java,"public class Main 
{
	public static void main(String[] args) 
	{
		for(int i = 1; i < 10; ++i)
		{
			for(int j = 1; j < 10; ++j)
			{
				System.out.println(i + ""x"" + j + ""="" + i * j);
			}
		}
	}
}"
s941122212.java,"
public class Main {

	/**
	 * @param args
	 */
	public static void main(String[] args) {
		// TODO 自動生成されたメソッド・スタブ
		
		for(int i=1;i<10;i++){
			for(int j=1;j<10;j++){
				System.out.println(i+""X""+j);
			}
		}
		
		

	}

}"
s941858794.java,"class Main{
   public static void main(String[] args){
      int x,y;
   for(x=0; x<10; ++x){
   for(y=0; y<10; ++y){
    System.out.println(x+""x""+y+""=""+x*y);
   }
   }
}
}"
s942969262.java,"class Main{
    public static void main(String[] a){
for(int i=1;i<=9;i++){
for(int j=1;j<=9;j++){
System.out.println(i+""x""+j+""=""+i*j);
}}
 
    }
}"
s943749075.java,"class Main{
    public static void main(String[] a){
        for(int i = 1; i < 10; i++) {
        for(int j = 1; j < 10; j++) {
            System.out.printf(""%dx%d=%d\n"",i,j,i*j);
        }}
    }
}"
s943923874.java,"class Main {

	public static void main(String[] args) {

		for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				System.out.println(i + ""x"" + j + ""="" + i * j);
			}
		}
	}
}"
s944226983.java,"class Main{
    public static void main(String[] a){
for(int i = 1;i < 10; i++){
			for(int n = 1;n < 10;n++){
				System.out.println(i + ""x"" + n + ""="" + (i * n));
			}
		}
    }
}"
s944300939.java,"class Problem0 {
    public static void main(String[] args) {
	for (int i = 1; i <= 9; i++) {
	    for (int j = 1; j <= 9; j++) {
		System.out.printf(""%dx%d=%d\n"", i, j, i * j);
	    }
	}
    }
}"
s944363627.java,"public class Main{
	public static void main(String[] args) {
		for(int i=1;i<10;i++){
			for(int j=1;j<10;j++){
				System.out.println(i+""x""+j+""=""+i*j);
			}
		}
	}
}"
s945460353.java,"public class Main {
??
????????public static void main(String[] args) {
????????????????for (int i = 1; i < 10; i++) {
????????????????????????for (int n = 1; n < 10; n++) {
????????????????????????????????System.out.println(i + ""x"" + n + ""="" + (i * n));
????????????????????????}
????????????????}
????????}
}	"
s946087597.java,"class Main{
    public static void main(String[] a){
           for(int i = 1;i<=9;i++)
               {
                       System.out.println(i+""x""+i+""=""+i*i);
                }
    }
}"
s946106523.java,"class Main{
    public static void main(String[] a){
    	for(int i=1; i<=9; i++){
    		for(int j=1; j<=9; j++){
    			System.out.println(i+""x""+j+""=""+(i*j));
    		}
    	}
    }
}"
s946237956.java,"package pkg0329;

import java.io.BufferedReader;
import java.io.InputStreamReader;

public class Main11a {

	public static void main(String[] args) throws Exception
	{
		int[] nDice = new int[6];

			int nT = 1;

				int nN = 5;
		int nW = 4,nB = 6,nE = 3;
				int nS = 2;


			int nSumDice=0;

			BufferedReader br = new BufferedReader(new InputStreamReader(System.in) );
			String[] strDice = br.readLine().split("" "");

			String strGetch = br.readLine();
			char[] cArray = strGetch.toCharArray();

			for(int i=0; i<6; i++)
			{
				nDice[i] = Integer.parseInt(strDice[i]);
			}

			for(char c : cArray)
			{
				nSumDice = nN + nS + nE + nW + nB;

				if(c == 'E')
				{
					nW = nB;
					nB = nE;
					nE = 21 - nSumDice;
				}
				else if(c == 'W')
				{
					nE = nB;
					nB = nW;
					nW = 21 - nSumDice;
				}
				else if(c == 'S')
				{
					nN = nB;
					nB = nS;
					nS = 21 - nSumDice;
				}
				else if(c == 'N')
				{
					nS = nB;
					nB = nN;
					nN = 21 - nSumDice;
				}

				nT = 21 - (nN + nS + nW + nE + nB);

				System.out.printf(""%3d\n"",nN);
				System.out.printf(""%d %d %d\n"",nW,nB,nE);
				System.out.printf(""%3d\n"",nS);

			}

			System.out.println(nDice[nT-1]);

	}
}"
s946609024.java,"class Main{
public static void main(String[] a){
int d;
    for(int i=1;10 > b;b++){
    for(int j=1;10 > b;b++){
d = i*j;
System.out.println(i + ""x"" + j ""="" +d ){
                   }
               }
           }
       }
}            "
s947164894.java,"class Main{
    public static void main(String[] a){
        for(int i=1;i<=9;i++){
	for(int j=1;j<=9;j++){
		System.out.println(i+""x""+j+""=""+(i*j));
	}
}
    }
}"
s947911344.java,"
public class Main {

	/**
	 * @param args
	 */
	public static void main(String[] args) {
		// TODO ツ篠ゥツ督ョツ青カツ青ャツつウツづェツつスツδソツッツドツ・ツスツタツブ
for(int i=1;i<=9;i++){
		for(int j=1;j<=9;j++){
			System.out.println(i+""x""+j+""=""+i*j);
		}
}
	}

}"
s948384359.java,"
 class GuGuDan {
	public static void main(String[] a){
			
			for(int i=1; i<=9; i++){
				for(int j=1; j<=9; j++){
					System.out.println(i +""*"" + j + ""="" + i * j );
					
		}
					System.out.println();
			}
		}
	}"
s948599065.java,"public class Main {

	/**
	 * @param args
	 */
	public static void main(String[] args) {
		for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				System.out.println(i + ""x"" + j + ""="" + i * j);
			}
		}
	}
}"
